transaction_id,timestamp,amount,merchant_id,customer_id,transaction_type,country,device_id,ip_address,merchant_category,hour_of_day,is_fraud
T0000230,2016-08-07 15:53:00,834.98,M0125,C0448,deposit,DE,D1322,192.168.155.205,travel,15,0
T0000231,2020-11-22 04:01:00,90.26,M0190,C0396,withdrawal,FR,D2527,192.168.207.247,technology,4,0
T0000232,2016-05-10 15:43:00,704.84,M0223,C0044,transfer,DE,D2377,192.168.138.46,restaurant,15,0
T0000233,2021-09-22 13:07:00,672.41,M0416,C0725,payment,JP,D0010,192.168.46.164,retail,13,0
T0000234,2018-07-05 20:14:00,26.95,M0447,C0712,withdrawal,JP,D0905,192.168.66.182,restaurant,20,0
T0000235,2016-06-24 05:54:00,805.58,M0346,C0957,payment,UK,D0093,192.168.214.86,travel,5,0
T0000236,2024-06-01 04:47:00,530.87,M0500,C0882,withdrawal,US,D1938,192.168.48.170,entertainment,4,0
T0000237,2019-10-21 20:13:00,458.17,M0298,C0173,withdrawal,UK,D1061,192.168.125.142,technology,20,0
T0000238,2023-02-01 11:20:00,96.68,M0286,C0522,withdrawal,CN,D1646,192.168.215.8,retail,11,0
T0000239,2016-12-19 18:08:00,194.46,M0126,C0324,deposit,ES,D1742,192.168.130.44,technology,18,0
T0000240,2016-07-08 19:24:00,36.72,M0085,C0012,deposit,IT,D2127,192.168.179.90,restaurant,19,0
T0000241,2022-12-26 01:41:00,169.0,M0119,C0809,transfer,JP,D2103,192.168.98.177,travel,1,0
T0000242,2017-08-26 17:03:00,41.7,M0125,C0131,withdrawal,UK,D1369,192.168.168.32,restaurant,17,0
T0000243,2016-07-11 03:23:00,81.5,M0471,C0040,deposit,ES,D0121,192.168.197.243,entertainment,3,0
T0000244,2024-05-10 03:15:00,10.53,M0437,C0755,withdrawal,ES,D1471,192.168.24.172,entertainment,3,0
T0000245,2019-05-19 06:14:00,136.35,M0427,C0612,transfer,JP,D1262,192.168.215.15,technology,6,0
T0000246,2024-08-19 16:00:00,38.58,M0452,C0139,withdrawal,FR,D2548,192.168.198.80,technology,16,0
T0000247,2021-07-26 16:24:00,223.21,M0056,C0581,transfer,FR,D2138,192.168.172.75,entertainment,16,0
T0000248,2024-12-10 17:19:00,94.45,M0189,C0183,deposit,IT,D0056,192.168.251.127,retail,17,0
T0000249,2022-06-09 12:30:00,61.55,M0402,C0681,deposit,IT,D0847,192.168.67.215,restaurant,12,0
T0000250,2016-11-15 15:02:00,256.04,M0322,C0678,deposit,ES,D0442,192.168.63.161,restaurant,15,0
T0000251,2019-07-22 20:03:00,34.45,M0199,C0311,deposit,ES,D2666,192.168.228.237,travel,20,0
T0000252,2022-05-21 19:30:00,3.16,M0038,C0676,withdrawal,UK,D2054,192.168.54.95,travel,19,0
T0000253,2015-11-16 13:15:00,116.42,M0453,C0148,transfer,ES,D0343,192.168.52.156,restaurant,13,0
T0000254,2018-11-05 13:33:00,4.25,M0304,C0351,payment,IT,D0748,192.168.122.231,entertainment,13,0
T0000255,2023-08-07 17:13:00,1040.91,M0224,C0482,transfer,ES,D2490,192.168.148.15,retail,17,0
T0000256,2019-12-24 18:43:00,9.89,M0358,C0129,transfer,DE,D1776,192.168.41.40,technology,18,0
T0000257,2016-06-07 23:55:00,91.16,M0140,C0827,transfer,IT,D0644,192.168.232.55,technology,23,0
T0000258,2019-06-03 15:34:00,50.5,M0272,C0641,transfer,US,D1990,192.168.11.142,retail,15,0
T0000259,2022-04-09 20:11:00,1821.61,M0445,C0129,deposit,ES,D1791,192.168.176.3,entertainment,20,0
T0000260,2020-06-10 16:22:00,20.45,M0264,C0306,deposit,ES,D0506,192.168.233.29,restaurant,16,0
T0000261,2024-06-18 11:31:00,5.7,M0281,C0596,payment,CN,D2090,192.168.147.124,entertainment,11,0
T0000262,2020-04-22 11:17:00,882.05,M0160,C0164,transfer,FR,D1023,192.168.1.202,travel,11,0
T0000263,2016-02-28 13:20:00,743.82,M0415,C0220,transfer,JP,D2246,192.168.247.13,restaurant,13,0
T0000264,2021-09-20 13:42:00,67.76,M0177,C0997,payment,JP,D0813,192.168.8.244,restaurant,13,0
T0000265,2024-01-06 20:07:00,168.47,M0215,C0204,withdrawal,ES,D2085,192.168.154.71,entertainment,20,0
T0000266,2017-07-14 21:20:00,106.27,M0404,C0346,deposit,FR,D0075,192.168.2.11,travel,21,0
T0000267,2018-02-08 12:33:00,39.53,M0199,C0283,payment,IT,D1647,192.168.7.17,retail,12,0
T0000268,2024-07-04 17:34:00,94.04,M0229,C0472,transfer,CN,D1088,192.168.32.126,retail,17,0
T0000269,2018-10-16 04:32:00,967.65,M0408,C0817,payment,FR,D1228,192.168.61.49,technology,4,0
T0000270,2023-11-09 17:14:00,292.06,M0002,C0880,withdrawal,DE,D0126,192.168.96.206,travel,17,0
T0000271,2023-10-11 12:25:00,109.2,M0357,C0686,payment,IT,D0479,192.168.85.162,entertainment,12,0
T0000272,2022-05-17 01:53:00,58.7,M0297,C0776,withdrawal,CN,D2999,192.168.39.241,travel,1,0
T0000273,2024-06-16 02:57:00,302.28,M0434,C0853,payment,DE,D2284,192.168.17.130,travel,2,0
T0000274,2020-02-25 12:04:00,274.9,M0311,C0979,deposit,ES,D0669,192.168.13.173,entertainment,12,0
T0000275,2024-11-15 15:27:00,366.08,M0250,C0314,withdrawal,CN,D1969,192.168.105.242,travel,15,0
T0000276,2016-02-19 10:56:00,98.54,M0441,C0531,withdrawal,UK,D1782,192.168.24.227,retail,10,0
T0000277,2018-02-08 14:56:00,21.08,M0348,C0706,withdrawal,IT,D0837,192.168.2.34,travel,14,0
T0000278,2024-12-22 01:16:00,551.86,M0002,C0542,deposit,JP,D1286,192.168.242.209,entertainment,1,0
T0000279,2023-11-24 16:11:00,84.26,M0460,C0827,deposit,CN,D2820,192.168.26.79,technology,16,0
T0000280,2022-02-23 06:40:00,328.56,M0360,C0174,transfer,ES,D1136,192.168.117.53,travel,6,0
T0000281,2022-03-19 15:04:00,165.3,M0092,C0099,payment,FR,D1249,192.168.58.100,retail,15,0
T0000282,2016-09-22 17:22:00,391.55,M0088,C0684,payment,FR,D1130,192.168.245.53,retail,17,0
T0000283,2021-06-24 11:30:00,927.15,M0024,C0652,payment,US,D1784,192.168.212.194,restaurant,11,0
T0000284,2019-08-22 23:33:00,309.62,M0015,C0624,transfer,ES,D2615,192.168.191.138,technology,23,0
T0000285,2019-12-26 23:29:00,333.81,M0107,C0987,payment,UK,D1419,192.168.148.252,travel,23,0
T0000286,2022-04-04 22:13:00,447.36,M0049,C0360,deposit,DE,D0027,192.168.166.82,technology,22,0
T0000287,2018-07-06 00:03:00,240.12,M0305,C0078,payment,IT,D2657,192.168.110.65,travel,0,0
T0000288,2023-02-06 11:24:00,106.18,M0257,C0567,withdrawal,UK,D1682,192.168.41.80,restaurant,11,0
T0000289,2019-02-11 18:46:00,36.61,M0305,C0207,payment,FR,D0890,192.168.61.2,retail,18,0
T0000290,2023-11-07 23:29:00,30.11,M0406,C0815,payment,CN,D0928,192.168.199.186,technology,23,0
T0000291,2015-02-05 02:09:00,116.85,M0317,C0440,transfer,UK,D1185,192.168.160.69,technology,2,0
T0000292,2022-06-15 19:18:00,26.23,M0234,C0964,payment,DE,D0311,192.168.101.202,technology,19,0
T0000293,2019-08-06 12:27:00,52.84,M0493,C0107,payment,DE,D2165,192.168.122.115,travel,12,0
T0000294,2016-04-19 10:32:00,740.66,M0044,C0886,deposit,JP,D1582,192.168.185.71,retail,10,0
T0000295,2015-10-23 19:54:00,378.85,M0371,C0473,transfer,ES,D0533,192.168.13.21,restaurant,19,0
T0000296,2016-01-24 18:16:00,270.61,M0203,C0317,deposit,FR,D2244,192.168.54.121,entertainment,18,0
T0000297,2024-02-26 02:43:00,50.47,M0408,C0461,withdrawal,IT,D2514,192.168.196.209,entertainment,2,0
T0000298,2022-02-15 20:36:00,39.78,M0098,C0989,deposit,UK,D2370,192.168.210.146,entertainment,20,0
T0000299,2023-07-28 10:16:00,144.44,M0226,C0812,deposit,JP,D1768,192.168.25.127,retail,10,0
T0000300,2017-02-22 12:32:00,783.59,M0136,C0329,payment,JP,D0972,192.168.251.89,retail,12,0
T0000301,2018-06-14 02:08:00,17.11,M0252,C0625,deposit,US,D1202,192.168.84.217,travel,2,0
T0000302,2024-04-15 12:35:00,152.35,M0383,C0579,deposit,US,D1506,192.168.194.217,restaurant,12,0
T0000303,2021-04-05 20:41:00,120.82,M0247,C0751,transfer,CN,D1091,192.168.11.114,entertainment,20,0
T0000304,2015-10-07 14:55:00,68.75,M0270,C0097,deposit,JP,D1225,192.168.159.30,retail,14,0
T0000305,2016-09-25 14:09:00,59.67,M0395,C0661,transfer,FR,D2364,192.168.147.202,retail,14,0
T0000306,2017-02-07 03:03:00,665.73,M0430,C0996,transfer,ES,D0518,192.168.138.69,technology,3,0
T0000307,2017-03-02 18:39:00,174.13,M0158,C0562,payment,FR,D1779,192.168.231.92,restaurant,18,0
T0000308,2016-05-12 16:08:00,159.4,M0405,C0741,payment,UK,D2426,192.168.121.27,retail,16,0
T0000309,2017-06-03 17:30:00,484.03,M0253,C0938,withdrawal,DE,D1959,192.168.161.189,restaurant,17,0
T0000310,2019-06-06 20:10:00,75.72,M0377,C0614,withdrawal,FR,D1730,192.168.174.105,entertainment,20,0
T0000311,2022-11-26 13:49:00,997.78,M0035,C0841,transfer,JP,D1647,192.168.112.212,restaurant,13,0
T0000312,2015-08-20 00:24:00,55.32,M0367,C0344,transfer,ES,D0116,192.168.107.238,travel,0,0
T0000313,2023-12-13 22:05:00,6.15,M0331,C0458,transfer,FR,D2287,192.168.126.203,technology,22,0
T0000314,2022-11-25 11:38:00,280.18,M0043,C0964,payment,FR,D0083,192.168.131.24,travel,11,0
T0000315,2020-05-23 11:15:00,32.33,M0494,C0899,payment,JP,D0777,192.168.95.168,restaurant,11,0
T0000316,2020-07-24 20:26:00,399.5,M0116,C0216,payment,UK,D1264,192.168.7.60,entertainment,20,0
T0000317,2023-11-05 23:29:00,57.34,M0179,C0086,deposit,CN,D1490,192.168.238.228,restaurant,23,0
T0000318,2023-03-26 19:58:00,97.06,M0494,C0445,withdrawal,FR,D2515,192.168.54.125,retail,19,0
T0000319,2022-01-26 13:31:00,26.84,M0280,C0775,withdrawal,UK,D0643,192.168.171.11,retail,13,0
T0000320,2016-04-26 10:42:00,84.28,M0442,C0414,withdrawal,JP,D2611,192.168.182.59,travel,10,0
T0000321,2018-09-13 15:53:00,402.45,M0139,C0567,payment,JP,D0842,192.168.115.119,restaurant,15,0
T0000322,2022-01-07 02:17:00,133.82,M0035,C0191,withdrawal,UK,D2416,192.168.86.211,entertainment,2,0
T0000323,2020-08-26 05:45:00,24.48,M0414,C0410,payment,IT,D2917,192.168.173.72,travel,5,0
T0000324,2017-12-14 19:29:00,234.14,M0491,C0372,transfer,JP,D1463,192.168.2.144,restaurant,19,0
T0000325,2017-01-14 19:01:00,49.37,M0237,C0686,deposit,IT,D1188,192.168.161.245,technology,19,0
T0000326,2022-01-03 22:02:00,22.21,M0039,C0771,deposit,UK,D0264,192.168.8.179,technology,22,0
T0000327,2023-09-04 13:19:00,258.72,M0004,C0363,transfer,US,D1484,192.168.134.241,restaurant,13,0
T0000328,2016-02-07 17:50:00,776.88,M0249,C0232,withdrawal,JP,D2890,192.168.106.13,travel,17,0
T0000329,2020-03-09 00:10:00,28.49,M0126,C0318,deposit,UK,D0885,192.168.22.9,travel,0,0
T0000330,2016-10-24 09:23:00,104.41,M0493,C0713,deposit,JP,D0861,192.168.6.242,retail,9,0
T0000331,2018-10-09 18:07:00,1482.34,M0479,C0649,deposit,CN,D1429,192.168.206.44,technology,18,0
T0000332,2016-05-25 12:15:00,934.8,M0335,C0144,deposit,JP,D0054,192.168.42.21,entertainment,12,0
T0000333,2018-04-11 22:14:00,632.24,M0177,C0440,deposit,JP,D2347,192.168.243.194,technology,22,0
T0000334,2016-02-08 13:47:00,1373.54,M0036,C0414,withdrawal,ES,D1540,192.168.52.236,retail,13,0
T0000335,2023-10-15 14:40:00,107.87,M0043,C0261,payment,JP,D2716,192.168.25.55,travel,14,0
T0000336,2018-10-21 00:01:00,189.1,M0426,C0164,deposit,UK,D0091,192.168.95.37,travel,0,0
T0000337,2024-02-06 16:06:00,181.51,M0293,C0524,transfer,IT,D1399,192.168.81.215,travel,16,0
T0000338,2021-07-18 06:29:00,1705.4,M0108,C0902,deposit,US,D2295,192.168.0.236,travel,6,0
T0000339,2019-11-15 21:30:00,27.47,M0165,C0167,payment,US,D2278,192.168.247.199,technology,21,0
T0000340,2016-10-09 15:57:00,120.69,M0451,C0148,payment,FR,D2925,192.168.170.83,retail,15,0
T0000341,2021-10-27 20:08:00,4.46,M0013,C0105,payment,DE,D2403,192.168.187.7,retail,20,0
T0000342,2015-03-08 20:11:00,440.1,M0415,C0147,transfer,IT,D2894,192.168.9.165,travel,20,0
T0000343,2016-12-22 19:33:00,115.13,M0386,C0777,payment,JP,D0220,192.168.16.90,retail,19,0
T0000344,2020-03-03 20:26:00,33.77,M0255,C0336,payment,IT,D1368,192.168.254.151,entertainment,20,0
T0000345,2016-03-28 17:34:00,107.29,M0310,C0179,deposit,DE,D2471,192.168.52.8,retail,17,0
T0000346,2018-10-09 00:28:00,35.36,M0371,C0919,withdrawal,IT,D2433,192.168.22.224,travel,0,0
T0000347,2017-05-27 08:52:00,18.51,M0343,C0010,payment,CN,D2049,192.168.140.222,technology,8,0
T0000348,2023-04-11 23:24:00,161.98,M0079,C0508,withdrawal,US,D0535,192.168.215.113,restaurant,23,0
T0000349,2024-04-01 23:51:00,7.38,M0288,C0387,transfer,UK,D1234,192.168.14.94,technology,23,0
T0000350,2022-12-16 15:24:00,8.75,M0110,C0089,deposit,CN,D0827,192.168.203.89,restaurant,15,0
T0000351,2018-12-20 23:19:00,183.34,M0287,C0738,withdrawal,US,D0975,192.168.74.50,travel,23,0
T0000352,2022-07-25 16:30:00,221.53,M0413,C0781,transfer,JP,D2052,192.168.90.143,retail,16,0
T0000353,2019-01-15 14:53:00,406.39,M0326,C0747,payment,FR,D2436,192.168.159.239,retail,14,0
T0000354,2024-04-08 18:33:00,397.48,M0465,C0043,withdrawal,JP,D2698,192.168.137.48,entertainment,18,0
T0000355,2017-07-09 12:20:00,88.28,M0200,C0970,withdrawal,UK,D0846,192.168.110.61,technology,12,0
T0000356,2024-01-27 13:20:00,103.4,M0156,C0391,deposit,DE,D0826,192.168.89.133,entertainment,13,0
T0000357,2017-08-27 15:32:00,14.25,M0020,C0300,payment,JP,D1286,192.168.212.103,travel,15,0
T0000358,2018-02-05 12:42:00,1100.29,M0365,C0029,deposit,UK,D2577,192.168.156.230,retail,12,0
T0000359,2024-06-07 19:43:00,1232.09,M0371,C0045,payment,ES,D0786,192.168.196.202,restaurant,19,0
T0000360,2022-09-06 14:33:00,43.37,M0171,C0550,withdrawal,US,D0439,192.168.87.38,retail,14,0
T0000361,2018-11-20 15:32:00,233.41,M0177,C0462,transfer,DE,D0197,192.168.180.134,travel,15,0
T0000362,2018-12-09 23:10:00,14.47,M0267,C0056,transfer,UK,D2876,192.168.10.196,technology,23,0
T0000363,2016-07-21 03:59:00,28.91,M0062,C0798,withdrawal,FR,D1868,192.168.199.150,entertainment,3,0
T0000364,2024-02-04 00:17:00,43.62,M0230,C0619,transfer,US,D1490,192.168.70.246,travel,0,0
T0000365,2019-03-26 09:07:00,34.02,M0266,C0049,deposit,IT,D1335,192.168.83.175,travel,9,0
T0000366,2015-09-10 15:23:00,413.93,M0396,C0977,deposit,DE,D1874,192.168.123.220,restaurant,15,0
T0000367,2021-02-26 08:39:00,346.49,M0021,C0494,transfer,IT,D2948,192.168.13.3,entertainment,8,0
T0000368,2021-05-22 21:04:00,263.84,M0302,C0956,withdrawal,JP,D0769,192.168.48.237,restaurant,21,0
T0000369,2016-06-24 09:20:00,99.04,M0347,C0951,payment,DE,D2555,192.168.118.128,retail,9,0
T0000370,2019-03-18 21:22:00,156.06,M0018,C0614,transfer,US,D1589,192.168.213.146,entertainment,21,0
T0000371,2023-11-27 14:23:00,597.57,M0162,C0363,transfer,IT,D0409,192.168.100.81,restaurant,14,0
T0000372,2022-08-19 14:58:00,31.04,M0304,C0946,payment,FR,D2286,192.168.44.177,retail,14,0
T0000373,2015-01-07 18:22:00,173.46,M0060,C0546,deposit,US,D2875,192.168.68.87,retail,18,0
T0000374,2016-10-07 14:27:00,138.4,M0007,C0559,withdrawal,ES,D1674,192.168.164.125,retail,14,0
T0000375,2016-01-19 14:45:00,695.53,M0361,C0213,withdrawal,DE,D0997,192.168.234.5,entertainment,14,0
T0000376,2019-12-21 11:03:00,20.65,M0196,C0572,payment,CN,D2609,192.168.100.152,entertainment,11,0
T0000377,2020-04-07 17:20:00,43.82,M0022,C0310,withdrawal,IT,D0876,192.168.232.23,travel,17,0
T0000378,2021-12-09 01:20:00,19.07,M0071,C0265,withdrawal,IT,D1164,192.168.185.105,travel,1,0
T0000379,2020-01-18 23:03:00,291.2,M0028,C0345,deposit,ES,D1615,192.168.188.31,technology,23,0
T0000380,2019-09-11 18:27:00,92.3,M0323,C0631,deposit,CN,D2448,192.168.212.133,restaurant,18,0
T0000381,2024-02-11 17:57:00,193.61,M0205,C0547,deposit,UK,D2663,192.168.40.196,retail,17,0
T0000382,2024-01-27 18:35:00,56.57,M0339,C0641,transfer,UK,D1927,192.168.29.205,retail,18,0
T0000383,2017-12-14 17:44:00,528.69,M0204,C0475,transfer,CN,D1782,192.168.109.79,retail,17,0
T0000384,2016-01-26 10:45:00,1177.66,M0253,C0353,deposit,CN,D1287,192.168.244.224,technology,10,0
T0000385,2018-08-08 11:09:00,61.11,M0103,C0009,payment,JP,D0745,192.168.60.57,retail,11,0
T0000386,2017-05-26 18:03:00,11.26,M0107,C0741,transfer,US,D2160,192.168.171.36,restaurant,18,0
T0000387,2020-09-24 21:31:00,10.58,M0331,C0387,transfer,ES,D0642,192.168.110.149,technology,21,0
T0000388,2020-10-12 08:28:00,2.7,M0447,C0500,transfer,CN,D0360,192.168.109.203,technology,8,0
T0000389,2023-01-04 20:15:00,18.9,M0414,C0099,transfer,US,D2847,192.168.41.192,entertainment,20,0
T0000390,2024-10-27 03:32:00,65.01,M0395,C0331,transfer,JP,D1551,192.168.185.111,technology,3,0
T0000391,2016-01-03 15:39:00,132.07,M0037,C0204,payment,UK,D0744,192.168.38.32,retail,15,0
T0000392,2020-01-19 23:58:00,155.51,M0283,C0928,transfer,CN,D1416,192.168.58.63,restaurant,23,0
T0000393,2022-01-21 13:21:00,76.48,M0400,C0057,transfer,FR,D0071,192.168.57.137,retail,13,0
T0000394,2022-01-20 09:37:00,224.08,M0400,C0257,payment,DE,D1546,192.168.112.10,technology,9,0
T0000395,2022-06-28 13:00:00,201.53,M0143,C0736,payment,IT,D1684,192.168.7.79,retail,13,0
T0000396,2023-02-16 21:23:00,340.23,M0220,C0753,transfer,IT,D2435,192.168.225.185,technology,21,0
T0000397,2016-06-27 07:13:00,268.55,M0419,C0358,payment,FR,D0201,192.168.13.30,entertainment,7,0
T0000398,2015-04-07 20:08:00,658.84,M0377,C0700,deposit,US,D0968,192.168.189.80,retail,20,0
T0000399,2018-03-26 11:11:00,120.73,M0289,C0369,deposit,JP,D0458,192.168.93.158,technology,11,0
T0000400,2015-06-23 20:31:00,805.03,M0183,C0672,deposit,UK,D2996,192.168.198.88,entertainment,20,0
T0000401,2015-09-20 09:35:00,841.95,M0221,C0754,payment,JP,D2558,192.168.124.147,retail,9,0
T0000402,2017-07-17 20:36:00,115.13,M0427,C0394,deposit,US,D1039,192.168.53.119,entertainment,20,0
T0000403,2022-10-23 20:49:00,21.6,M0451,C0328,payment,FR,D0810,192.168.231.120,restaurant,20,0
T0000404,2022-06-04 15:12:00,221.6,M0283,C0404,deposit,IT,D0552,192.168.239.182,restaurant,15,0
T0000405,2017-01-06 16:40:00,27.78,M0469,C0985,transfer,FR,D2238,192.168.49.212,restaurant,16,0
T0000406,2020-06-07 19:27:00,15.29,M0198,C0807,withdrawal,CN,D1521,192.168.32.59,retail,19,0
T0000407,2021-12-01 03:49:00,240.83,M0332,C0280,withdrawal,IT,D1112,192.168.78.74,travel,3,0
T0000408,2023-04-05 19:01:00,10.94,M0476,C0899,payment,ES,D2134,192.168.149.38,technology,19,0
T0000409,2016-02-14 18:47:00,144.61,M0036,C0087,deposit,FR,D0183,192.168.202.30,restaurant,18,0
T0000410,2021-04-23 15:57:00,1902.92,M0379,C0044,withdrawal,US,D2108,192.168.162.70,technology,15,0
T0000411,2021-04-02 15:41:00,72.84,M0378,C0156,transfer,UK,D1065,192.168.87.20,retail,15,0
T0000412,2019-02-13 11:22:00,296.98,M0300,C0154,withdrawal,JP,D2563,192.168.184.142,entertainment,11,0
T0000413,2023-01-19 17:42:00,223.18,M0209,C0724,deposit,DE,D1513,192.168.79.245,entertainment,17,0
T0000414,2015-11-15 01:20:00,38.32,M0149,C0180,withdrawal,JP,D0286,192.168.69.197,travel,1,0
T0000415,2019-09-13 19:27:00,252.64,M0101,C0969,deposit,US,D0436,192.168.93.250,entertainment,19,0
T0000416,2020-01-04 14:28:00,114.08,M0060,C0049,payment,DE,D0885,192.168.210.246,technology,14,0
T0000417,2020-07-10 14:20:00,250.16,M0159,C0201,payment,FR,D0626,192.168.172.11,travel,14,0
T0000418,2016-01-25 04:49:00,519.28,M0206,C0722,withdrawal,FR,D0381,192.168.146.114,technology,4,0
T0000419,2024-10-18 17:26:00,2.0,M0389,C0605,withdrawal,ES,D2199,192.168.98.222,entertainment,17,0
T0000420,2018-02-02 04:06:00,83.04,M0349,C0650,withdrawal,US,D2650,192.168.186.28,technology,4,0
T0000421,2015-12-23 21:39:00,15.06,M0342,C0976,deposit,US,D0743,192.168.197.197,restaurant,21,0
T0000422,2015-01-18 19:04:00,295.5,M0299,C0720,deposit,CN,D1392,192.168.95.99,technology,19,0
T0000423,2016-12-05 20:49:00,454.83,M0218,C0899,withdrawal,ES,D0834,192.168.95.234,retail,20,0
T0000424,2018-09-03 20:02:00,157.36,M0151,C0793,payment,FR,D2073,192.168.254.50,restaurant,20,0
T0000425,2018-06-03 02:33:00,134.05,M0393,C0516,transfer,IT,D0766,192.168.70.22,travel,2,0
T0000426,2023-03-13 20:24:00,302.64,M0156,C0569,deposit,CN,D2468,192.168.246.1,retail,20,0
T0000427,2018-10-13 10:15:00,77.42,M0127,C0979,payment,JP,D1199,192.168.64.207,technology,10,0
T0000428,2021-04-15 08:34:00,186.8,M0416,C0953,transfer,JP,D0496,192.168.90.181,travel,8,0
T0000429,2017-01-10 19:00:00,31.86,M0211,C0874,deposit,DE,D2481,192.168.30.173,retail,19,0
T0000430,2021-02-26 08:42:00,544.83,M0073,C0841,payment,DE,D0435,192.168.78.159,entertainment,8,0
T0000431,2023-04-17 19:47:00,418.35,M0068,C0498,withdrawal,CN,D1021,192.168.22.238,restaurant,19,0
T0000432,2024-07-06 14:37:00,80.34,M0130,C0768,deposit,IT,D2448,192.168.187.221,retail,14,0
T0000433,2015-02-09 23:41:00,239.56,M0168,C0776,payment,JP,D0470,192.168.73.85,entertainment,23,0
T0000434,2018-02-11 22:13:00,216.62,M0292,C0650,transfer,US,D0320,192.168.84.229,restaurant,22,0
T0000435,2015-05-27 13:20:00,1921.4,M0341,C0405,payment,UK,D1575,192.168.240.207,restaurant,13,0
T0000436,2021-03-23 10:29:00,21.68,M0403,C0198,withdrawal,CN,D2479,192.168.160.91,retail,10,0
T0000437,2024-12-07 18:00:00,122.0,M0132,C0595,payment,FR,D2262,192.168.146.220,restaurant,18,0
T0000438,2019-01-13 14:00:00,66.21,M0307,C0908,transfer,FR,D1227,192.168.88.64,retail,14,0
T0000439,2022-08-12 15:03:00,724.83,M0483,C0618,payment,CN,D0951,192.168.193.199,retail,15,0
T0000440,2018-02-25 00:55:00,40.51,M0047,C0275,payment,UK,D0799,192.168.101.191,technology,0,0
T0000441,2021-12-23 00:37:00,9.25,M0485,C0467,deposit,CN,D2041,192.168.212.237,travel,0,0
T0000442,2018-12-28 09:00:00,1859.4,M0389,C0306,payment,UK,D1435,192.168.192.179,travel,9,0
T0000443,2018-09-14 17:11:00,836.41,M0317,C0129,transfer,IT,D0827,192.168.250.254,restaurant,17,0
T0000444,2022-02-17 18:04:00,77.93,M0354,C0679,deposit,CN,D2513,192.168.32.5,retail,18,0
T0000445,2021-08-19 04:38:00,106.09,M0392,C0525,withdrawal,IT,D1613,192.168.126.224,technology,4,0
T0000446,2022-03-26 11:01:00,46.56,M0380,C0111,deposit,IT,D1410,192.168.40.87,travel,11,0
T0000447,2022-11-14 17:28:00,2063.58,M0068,C0895,deposit,CN,D0499,192.168.105.166,restaurant,17,0
T0000448,2021-04-22 18:00:00,35.1,M0073,C0841,payment,UK,D2651,192.168.93.10,travel,18,0
T0000449,2019-11-19 03:01:00,1084.25,M0183,C0844,deposit,ES,D2653,192.168.213.32,entertainment,3,0
T0000450,2023-03-26 12:06:00,54.62,M0085,C0248,payment,UK,D1567,192.168.246.161,restaurant,12,0
T0000451,2020-06-10 03:44:00,39.06,M0066,C0766,deposit,DE,D1535,192.168.190.23,entertainment,3,0
T0000452,2019-05-01 17:43:00,72.24,M0010,C0497,deposit,IT,D0158,192.168.223.109,retail,17,0
T0000453,2024-09-27 14:58:00,519.19,M0176,C0900,transfer,IT,D2582,192.168.95.46,restaurant,14,0
